field_name,frl_grains,semantic_status,reason
penaltyGoals,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
penaltyGoalsConceded,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
shotsBlockedInBox,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
shotsBlockedOutsideBox,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
shotsOffTargetIncWoodwork,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
shotsOnTargetInBox,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
shotsOnTargetIncGoals,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
shotsOnTargetOutsideBox,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
starts,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulCrossesAndCorners,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulCrossesOpenPlay,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulDribbles,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulLaunches,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulLayoffs,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulLongPasses,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulPassesOppositionHalf,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulPassesOwnHalf,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
successfulShortPasses,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
tacklesLost,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
tacklesWon,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
touches,player_match | player_season | team_match,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
unsuccessfulCrossesAndCorners,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
unsuccessfulCrossesOpenPlay,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
unsuccessfulDribbles,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
unsuccessfulLaunches,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
unsuccessfulLayoffs,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
unsuccessfulLongPasses,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
unsuccessfulPassesOwnHalf,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
unsuccessfulShortPasses,player_season,PLAYER_SEASON_GRAIN_MATCH_REVIEW,Exact field exists at player-season grain; semantics still require explicit equivalence review.
